gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
ZNF549,0.004295089534465267,0.0045627376425855515,0.0682613644639608
ZIK1,0.013221919078007346,0.015209125475285171,0.11357943817972657
ZNF530,0.0024923624629385127,0.003041825095057034,0.047008925221813984
ZNF134,0.07175909938203096,0.08136882129277566,0.26983327399499585
ZNF211,0.01984418546960357,0.024334600760456272,0.14228131344246314
ZNF551,0.0004027913392697026,0.0007604562737642585,0.014606393628570502
ZNF776,0.02842697701395208,0.03193916349809886,0.17121632529730754
ZNF586,0.0028917966949795672,0.001520912547528517,0.07412301615245095
ZNF587B,0.0005258943049635919,0.0007604562737642585,0.01907046769984885
ZNF587,0.12075874425887957,0.13307984790874525,0.354688205346718
ZNF135,0.011302989978454652,0.00988593155893536,0.12193184883024749
ZNF274,0.05228645754868619,0.05779467680608365,0.2344688804604641
ZNF544,0.0044581356667015605,0.006844106463878327,0.05736909490028892
ERVK3-1,0.05364417376238861,0.06920152091254753,0.21463966884201172
ZSCAN22,0.008649619579299104,0.01596958174904943,0.07112042088630262
A1BG-AS1,0.04352186082112813,0.04258555133079848,0.23117870510847852
AC012313.2,0.0004526283235609233,0.0007604562737642585,0.016413628637988214
AC012313.6,0.0,0.0,0.0
RPS5,2.723856121863992,0.9711026615969581,0.6956212558252017
RNF225,0.0,0.0,0.0
LINC02560,0.002526713964079433,0.0038022813688212928,0.043073656497109716
ZNF584,0.04406227788001841,0.05551330798479087,0.2053340168403236
AC012313.8,0.002160976600929278,0.003041825095057034,0.04488462661400318
ZNF324B,0.016086904816928718,0.018250950570342206,0.13081497032329661
ZNF324,0.06024474811384801,0.0714828897338403,0.2408265704594542
ZNF446,0.04071000314985017,0.05247148288973384,0.2008092019818319
AC012313.9,0.000485045483924345,0.0007604562737642585,0.017589169813841517
TRIM28,0.38638040432146675,0.38250950570342207,0.5540846840359518
MZF1-AS1,0.0037907814701325852,0.006083650190114068,0.05324507962888419
FAM110C,0.003409305978833592,0.00532319391634981,0.050436778083806345
SH3YL1,0.1027345737730402,0.10722433460076046,0.32839683944146847
ALKAL2,0.27195199234481,0.16045627376425856,0.6990672952436314
TMEM18,0.2924294697524865,0.3011406844106464,0.5044646045127049
AC116614.1,0.0,0.0,0.0
AC144450.1,0.008587011834377137,0.009125475285171103,0.10090474257969993
PXDN,0.5591361260371921,0.4494296577946768,0.7144449405469175
EIPR1,0.06893191950811221,0.08517110266159696,0.24990449800395775
TRAPPC12-AS1,0.018858829327548038,0.01977186311787072,0.1440089561318764
ADI1,0.6499890030127242,0.5406844106463878,0.6855478116710334
AC108488.1,0.014477073837524142,0.01977186311787072,0.11965239994941833
RNASEH1,0.026481752092409494,0.03269961977186312,0.1571523000144057
LINC01249,0.0,0.0,0.0
LINC01247,0.0,0.0,0.0
LINC00487,0.0,0.0,0.0
NRIR,0.0005029186343005098,0.0007604562737642585,0.018237302592093965
CMPK2,0.0016973536320969585,0.0022813688212927757,0.03584750540282643
AC017076.1,0.004880454315696167,0.006083650190114068,0.06914277667993153
AC092580.2,0.0008281161256607143,0.0007604562737642585,0.030029916044118327
LINC00299,0.00044507476997484826,0.0007604562737642585,0.016139714662646173
AC011747.2,0.0,0.0,0.0
LINC01814,0.00028153380907841596,0.0007604562737642585,0.010209240453396893
ID2-AS1,0.003050531993248654,0.0022813688212927757,0.07076498206903598
KIDINS220,0.24240481983403322,0.2555133079847909,0.46475872161275844
MBOAT2,0.12622290626202315,0.155893536121673,0.32549001731908744
ITGB1BP1,0.49480584598630095,0.45931558935361216,0.6038278605165939
ADAM17,0.2685787605332862,0.27452471482889734,0.5005991593755809
YWHAQ,0.9778542741395112,0.6904942965779468,0.7570563312934693
AC104794.2,0.08181305196983628,0.08821292775665399,0.29540172701934736
AC104794.4,0.0089700857861934,0.00988593155893536,0.09910784600688988
CYS1,0.15104535399715138,0.16045627376425856,0.3806963973706104
ODC1,0.25315167717196924,0.23878326996197718,0.5128565630250238
NOL10,0.1196601736013594,0.1391634980988593,0.3336820953378489
AC092687.3,0.004120687073031183,0.006844106463878327,0.052053058908470146
PDIA6,1.1825500613011746,0.7391634980988593,0.8072649709117029
ROCK2,0.6735628130753823,0.5505703422053232,0.7086852957968541
AC099344.2,0.0,0.0,0.0
E2F6,0.055390090744873,0.06692015209125475,0.23190251895449487
NBAS,0.21265976311119847,0.23650190114068442,0.4328405443912634
FAM49A,0.10916862449806769,0.10494296577946768,0.3469747349228391
RAD51AP2,0.00656023614267593,0.011406844106463879,0.06568161990747472
SMC6,0.2358387589981132,0.2532319391634981,0.45726906292842123
AC079148.1,0.006160691178228601,0.006083650190114068,0.08629021144574943
RDH14,0.2440280247902145,0.26159695817490497,0.4648265689460442
LINC01376,0.0019309737565694166,0.0022813688212927757,0.0440780329001769
OSR1,0.04859207940178406,0.04638783269961977,0.2358892953781765
TTC32,0.04663666560041376,0.049429657794676805,0.23218953016362093
WDR35,0.07075980090503162,0.0752851711026616,0.27051528316973494
MATN3,0.07043285094111454,0.07452471482889733,0.28790014122270785
LAPTM4A,2.0745614552861196,0.9391634980988594,0.7250279562093203
AC098828.3,0.0,0.0,0.0
SDC1,0.11361560302966145,0.12167300380228137,0.33961344479312366
PUM2,0.31578848022892414,0.3193916349809886,0.524362654712213
HS1BP3,0.003311979894399712,0.00532319391634981,0.04815644877628454
AC012065.4,0.0034263284715715255,0.0038022813688212928,0.06005726061463586
LDAH,0.028564202373877357,0.0311787072243346,0.17242274096580568
APOB,0.0020544762468280107,0.003041825095057034,0.040702900513415595
AC012506.4,0.0,0.0,0.0
AC009242.1,0.0030253965230465038,0.003041825095057034,0.05943503922543689
ATAD2B,0.14290207131071408,0.15893536121673005,0.366220516698848
WDCP,0.029972174750793036,0.0403041825095057,0.1648740313520625
SF3B6,1.0085576593764851,0.7353612167300381,0.718305582813535
TP53I3,0.2927880148617786,0.30190114068441065,0.49635707762611925
PFN4,0.005099034030998276,0.006083650190114068,0.07035489944939832
ITSN2,0.22036468058852857,0.23574144486692014,0.442842715863359
PTRHD1,0.2949234221253673,0.3133079847908745,0.4924585971018199
ADCY3,0.23233566625246002,0.22129277566539923,0.5005923931884656
DNAJC27,0.06728483637378586,0.07376425855513308,0.26346572553420633
POMC,0.04687044850017897,0.05627376425855513,0.20789386989064212
DNMT3A,0.1398626209599846,0.1452471482889734,0.38239519475694733
DTNB,0.016806205404958488,0.01977186311787072,0.12825667838271537
ASXL2,0.20500836039818396,0.21444866920152092,0.44212488838538877
KIF3C,0.03506506158750096,0.044866920152091254,0.1815283324082455
HADHA,0.6561320232155797,0.5627376425855514,0.6600597290381958
ADGRF3,0.0028540711197771614,0.0045627376425855515,0.044944550139893014
OTOF,0.000660756611366827,0.0007604562737642585,0.023960969905169497
AGBL5-AS1,0.001562336524981471,0.0007604562737642585,0.05665489805601895
AC013472.3,0.0,0.0,0.0
AC013403.2,0.006412497017555876,0.00532319391634981,0.0957591748861096
OST4,1.824110679983477,0.9003802281368821,0.7532473008237215
CGREF1,0.010426701331821499,0.014448669201520912,0.09754309849364476
PREB,0.20534971995508108,0.22281368821292777,0.42859926589862596
SLC5A6,0.02238467070831232,0.0311787072243346,0.13567285237913015
SLC30A3,0.0008847924086351242,0.001520912547528517,0.022767650027346265
UCN,0.004508517974930542,0.00532319391634981,0.06243524818040939
MPV17,0.29472184573567656,0.3193916349809886,0.47919868303732155
GTF3C2,0.08092663977733483,0.09885931558935361,0.2728903315881477
EIF2B4,0.1320584274220354,0.15513307984790875,0.3473002073865536
ZNF513,0.05825216378913719,0.06844106463878327,0.2388060821841523
PPM1G,0.4262973369028696,0.423574144486692,0.5623428856705182
IFT172,0.04151071786318597,0.050190114068441066,0.1970440751770154
FNDC4,0.13912367316388824,0.16653992395437262,0.34121772226374786
CCDC121,0.04416938911677503,0.04714828897338403,0.2205130639381448
SUPT7L,0.15423498133562222,0.17870722433460076,0.371921156706299
LINC01460,0.0004790742107765266,0.0007604562737642585,0.017372633961261163
RBKS,0.01516533758449403,0.019011406844106463,0.1180495236595771
AC093690.1,0.001161362765072107,0.001520912547528517,0.030834065137220465
AC104695.2,0.0006302621890261592,0.001520912547528517,0.016791388843386393
AC074011.1,0.0,0.0,0.0
AC092164.1,0.019326993484038567,0.01596958174904943,0.1633506158888978
AC097724.1,0.0005711524468002358,0.0007604562737642585,0.020711660471675213
TRMT61B,0.08433696051135343,0.10950570342205324,0.26933398852446006
ALK,0.0005094551581111883,0.0007604562737642585,0.018474336089175602
AC016907.2,0.0007755394045127494,0.0007604562737642585,0.028123330152328454
CAPN13,0.0,0.0,0.0
GALNT14,0.0035198618375215486,0.0038022813688212928,0.06020021797654339
CAPN14,0.0005338506538141344,0.0007604562737642585,0.019358988211158636
XDH,0.002727273507300926,0.0022813688212927757,0.06228192981076712
AL121652.1,0.0027752078290008116,0.0045627376425855515,0.04692842263420984
MEMO1,0.06289304938110525,0.07072243346007605,0.24889031264336478
DPY30,0.09950833007690911,0.11863117870722434,0.30630220402325126
AL121658.1,0.01343004242098925,0.01749049429657795,0.1137426128860516
NLRC4,0.0,0.0,0.0
AC020594.1,0.0010769025673636448,0.001520912547528517,0.027881837916305593
FAM98A,0.18936486842064154,0.2220532319391635,0.3984828327106477
AC009414.2,0.05628929520705669,0.06311787072243347,0.24826267609608982
AC007378.1,0.0008973609098264765,0.001520912547528517,0.023146653752065285
FEZ2,0.25480020258993846,0.27908745247148287,0.4579678146044155
STRN,0.1425011266122785,0.16425855513307985,0.35697171107098086
HEATR5B,0.05104194619985512,0.0623574144486692,0.21990751838332412
EIF2AK2,0.5699062040043199,0.5019011406844106,0.6510400698097539
CEBPZ,0.427894261862263,0.40152091254752853,0.596532785433594
PRKD3,0.20804220988589664,0.22965779467680608,0.4311805321823836
CDC42EP3,0.20874303267526648,0.19771863117870722,0.46972607552123924
LINC00211,0.0,0.0,0.0
CYP1B1,0.0032068425617379093,0.006083650190114068,0.0418916189633988
ATL2,0.09862990127687327,0.10874524714828897,0.3164408410254515
HNRNPLL,0.1638762064051648,0.1908745247148289,0.3733002518174028
AC074366.1,0.0,0.0,0.0
SRSF7,0.8139203729367289,0.6212927756653992,0.7508195420813166
DHX57,0.05220388135444634,0.06007604562737642,0.23656384045787235
AC019171.1,0.014270044739534775,0.018250950570342206,0.11375507319517049
SOS1,0.28889709644871703,0.29581749049429656,0.49991588539595166
CDKL4,0.0008968472692495956,0.001520912547528517,0.025165210170240013
MAP4K3,0.2175933729884502,0.22813688212927757,0.4540297013155611
THUMPD2,0.13914456019318164,0.15513307984790875,0.3714800872804009
SLC8A1,0.22857481795374496,0.20228136882129277,0.5037853922385928
LINC01914,0.03110783213296477,0.03802281368821293,0.17434726792997987
C2orf91,0.0019214859207298248,0.0022813688212927757,0.04648922013419801
AC083949.1,0.000475883498364846,0.0007604562737642585,0.017256929384481853
COX7A2L,0.03787004656349886,0.04638783269961977,0.18869792389956525
KCNG3,0.001009479371675532,0.0022813688212927757,0.021134436486552905
OXER1,0.026743532093604343,0.023574144486692015,0.20241062345973537
HAAO,0.1259426578299658,0.12243346007604562,0.3774342502291533
AC016735.1,0.0,0.0,0.0
LINC01819,0.0,0.0,0.0
LINC02580,0.004147761025882749,0.003041825095057034,0.08006093728606065
ZFP36L2,1.8497121937113747,0.8539923954372624,0.9992015270287481
THADA,0.09667558941694201,0.10342205323193916,0.3175245839308441
C1GALT1C1L,0.016449612439175552,0.022053231939163497,0.1254668104487341
ABCG5,0.0,0.0,0.0
LRPPRC,0.2650443035357414,0.28060836501901143,0.4761658656503318
AC019129.2,0.003463278629796461,0.003041825095057034,0.06520292941218885
PREPL,0.08713779571095229,0.09429657794676806,0.30309461641198476
LINC01833,0.0,0.0,0.0
SIX2,0.0039474736813564755,0.008365019011406844,0.04731480900144547
SRBD1,0.13014650255590682,0.15285171102661596,0.34378782582307144
ATP6V1E2,0.07989829493143458,0.09049429657794676,0.28752954510430634
AC018682.1,0.007183353678528961,0.00988593155893536,0.07783342142665019
PIGF,0.13335515081692637,0.1634980988593156,0.3343904753043962
MCFD2,0.4599883187368294,0.43954372623574145,0.5988986413686282
AC093732.1,0.00034570174652913236,0.0007604562737642585,0.012536157795855141
CALM2,0.3662258923684929,0.3338403041825095,0.5874301729557786
AC106869.1,0.0012966435870547515,0.001520912547528517,0.03353358219443567
KCNK12,0.02629507126520612,0.0311787072243346,0.15823275881264304
FBXO11,0.12058643381875205,0.1452471482889734,0.3252322532464632
AC093635.1,0.015902210573123212,0.018250950570342206,0.13572737016927514
NRXN1,0.0,0.0,0.0
AC010967.1,0.0,0.0,0.0
ASB3,0.0019774002301769307,0.0022813688212927757,0.04558094069504468
PSME4,0.14482176943261804,0.16577946768060836,0.3605691816400472
TSPYL6,0.0005528819956681053,0.0007604562737642585,0.02004912040442524
AC093110.1,0.001052735759782602,0.0007604562737642585,0.038175281827400355
RTN4,1.4428795946681199,0.8190114068441064,0.8145323831360181
CLHC1,0.023761587183370573,0.026615969581749048,0.16000087608233537
MTIF2,0.11230002131086024,0.132319391634981,0.3197148754179291
CCDC88A,0.3349599016759223,0.332319391634981,0.553631284183127
PPP4R3B,0.2945351118746941,0.3057034220532319,0.5002991094473953
PNPT1,0.12296062877547505,0.1391634980988593,0.3445848872774023
EFEMP1,0.6443558428136101,0.4190114068441065,0.8956920621169877
AC007743.1,0.0,0.0,0.0
FANCL,0.08236196656570953,0.08973384030418251,0.2879749887034384
AC007381.1,0.001141130792271107,0.0007604562737642585,0.04138074459052313
MIR4432HG,0.0,0.0,0.0
BCL11A,0.007231995913163597,0.009125475285171103,0.07933841138407322
PUS10,0.022129721183540865,0.024334600760456272,0.15512919163816405
USP34,0.40781999305936173,0.3977186311787072,0.5729043447009369
XPO1,0.39532231241016835,0.3885931558935361,0.567788181385709
FAM161A,0.11934582809397609,0.12775665399239544,0.35015619889714295
CCT4,0.5264209955356898,0.4844106463878327,0.6144638166095141
TMEM17,0.015205539560312446,0.01977186311787072,0.11859369639845288
AC009501.1,0.014014363782023248,0.01596958174904943,0.11656973944938108
WDPCP,0.02711670924032746,0.03269961977186312,0.16375960383743332
VPS54,0.12392781701357326,0.14372623574144486,0.34391727486584267
AC012368.2,0.00047116376835515313,0.0007604562737642585,0.01708577815152053
PELI1,0.18498392605622357,0.19391634980988592,0.43254731926757906
LINC00309,0.03509120647608711,0.037262357414448666,0.19805384273918766
AC008074.1,0.0009510450458065029,0.0007604562737642585,0.0344876787140903
AC008074.3,0.008639922496537568,0.009125475285171103,0.10401900192752339
SERTAD2,0.19654481674758975,0.20228136882129277,0.43017194419755783
LINC01800,0.0,0.0,0.0
LINC02245,0.0,0.0,0.0
RAB1A,0.08031578650944511,0.09885931558935361,0.26911346992718327
SPRED2,0.10711432642028879,0.11634980988593156,0.33227056594932414
MEIS1-AS2,0.043345852373697334,0.05475285171102662,0.19544659950622603
LINC01829,0.002127664074561005,0.0022813688212927757,0.04502679979760617
C1D,0.33958401266008476,0.355893536121673,0.5179342466498008
PPP3R1,0.0062758619708033125,0.008365019011406844,0.07890807663073822
CNRIP1,0.016845148894187065,0.02053231939163498,0.130894200216337
FBXO48,0.05305146829201886,0.060836501901140684,0.23293880693930774
GFPT1,0.36203747444889983,0.3596958174904943,0.545925562273706
NFU1,0.19552572121885697,0.22889733840304183,0.40591413702675605
AAK1,0.2054040646500801,0.22357414448669202,0.4317364576297234
ASPRV1,0.00785633565738009,0.008365019011406844,0.09428740987732705
LINC01816,0.006157243102634717,0.0076045627376425855,0.07528265185357079
C2orf42,0.037869226477224203,0.04106463878326996,0.2012193841297817
TIA1,0.060582753512502426,0.07224334600760456,0.24092284307403533
SNRPG,0.6763909556399987,0.5695817490494297,0.6711960241341055
FAM136A,0.2071460787799973,0.24486692015209124,0.4067344068394813
TGFA,0.0018044011494801275,0.0022813688212927757,0.03924083806551017
ADD2,0.0015947631768507102,0.001520912547528517,0.04128667231841124
CLEC4F,0.0,0.0,0.0
CD207,0.0,0.0,0.0
AC007040.2,0.0022538563964283626,0.003041825095057034,0.043532433223863264
AC007881.3,0.009099569896213909,0.00988593155893536,0.10352943640057942
MCEE,0.1359695197957919,0.16730038022813687,0.3336973512711052
PAIP2B,0.02107821441203523,0.02737642585551331,0.13859414679010346
CYP26B1,0.014919760953092985,0.014448669201520912,0.1418971739433194
EXOC6B,0.07821138346232177,0.08897338403041825,0.2842197616865246
SFXN5,0.025402295013665085,0.03802281368821293,0.1396961331931252
RAB11FIP5,0.0037716175139886157,0.00532319391634981,0.05446580827898837
PRADC1,0.15304025583103492,0.18403041825095057,0.3595343033629594
FBXO41,0.007870762130331194,0.00988593155893536,0.08137264109429757
EGR4,0.005320628089161078,0.0038022813688212928,0.09276245825940833
NAT8,0.0,0.0,0.0
TPRKB,0.24707615820703774,0.2798479087452472,0.44291691694719826
AC092653.1,0.002372149517392971,0.0022813688212927757,0.0522971675340914
DUSP11,0.20895791880188033,0.23346007604562738,0.43252604823908775
DGUOK-AS1,0.004193525969966402,0.0038022813688212928,0.07137981715723503
