"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-DM-A28F-01",-0.562845529140769,-0.625624671568711,-0.845730666412857,-0.406318372158757
"TCGA-DM-A28G-01",-0.626718100948881,-1.05561220564061,-0.24597025715571,-0.304165838393111
"TCGA-DM-A28H-01",-1.02392131512749,-0.964243237921539,-1.02952983041766,-0.794556092476132
"TCGA-DM-A28K-01",-0.464965157805074,-0.665541352912607,-1.03024637101466,-0.465200169497153
"TCGA-DM-A28M-01",-1.41028020591642,-1.0218826740903,-2.23287631402976,-0.538229338527951
"TCGA-F4-6459-01",0.67693173923544,0.98064250438549,0.680971985151785,0.280637531055137
"TCGA-F4-6460-01",0.587457721557048,0.297384745339045,0.568716263143272,0.0690646122063736
"TCGA-F4-6461-01",0.494742909023908,0.586355361059242,0.594788093971902,-0.0175884231086521
"TCGA-F4-6463-01",0.649938016437261,0.628646126031781,0.828300206645435,0.16561160535871
"TCGA-F4-6569-01",1.52868306335685,2.00824537512844,1.91341661708168,0.474356940243221
"TCGA-F4-6570-01",0.785381984972621,1.3113762378747,0.443400083968185,0.307334706710178
"TCGA-F4-6703-01",1.85986779184016,2.27019388347733,1.9722058559583,1.02014858784123
"TCGA-F4-6704-01",1.3629336254959,1.30513549324955,1.5422959987143,0.114963549990534
"TCGA-F4-6805-01",0.97182043704268,1.29202415850329,1.02921888683405,0.587398418165371
"TCGA-F4-6806-01",0.165517215265497,-0.0450287599622909,0.184018880683664,0.0407393965350025
"TCGA-F4-6807-01",1.03876712940301,0.980688149405001,1.42232047634984,0.487145142862917
"TCGA-F4-6808-01",-0.662947932523786,-0.685626703240063,-0.675389621873541,-0.332201476525192
"TCGA-F4-6809-01",0.388577980540853,0.153183341723418,0.85479228634098,0.376512214724827
"TCGA-F4-6854-01",0.306648704124669,0.165008590717472,0.292856395877881,0.0326609172326065
"TCGA-F4-6855-01",1.16405747535888,1.71936975037006,1.16167221263014,0.178641114989707
"TCGA-F4-6856-01",-0.299060437209311,-0.0505577410884333,-0.567927390970849,-0.318009548471747
"TCGA-F4-6857-01",0.811082420758826,0.978163031604483,0.692363715258413,0.4275000310883
"TCGA-G4-6293-01",-0.227789876164084,-0.538528044705603,-0.119636897189069,0.237309194220467
"TCGA-G4-6294-01",-0.537138343290762,-1.02421931740661,-0.0631095522854424,-0.186186165916427
"TCGA-G4-6295-01",-0.717294816858347,-0.859937688341129,-0.521438336532084,-0.272304366544372
"TCGA-G4-6297-01",1.01312964353576,1.46365723841058,1.07427376764477,0.344125320502597
"TCGA-G4-6298-01",0.198293468168961,0.636446929742609,-0.14976171671446,-0.231944160659169
"TCGA-G4-6299-01",0.263468945641609,0.810497410944747,0.47147485270034,0.082273767473567
"TCGA-G4-6302-01",1.39582924250487,1.70197725151689,1.38707184699282,0.561748559475908
"TCGA-G4-6303-01",0.306965725595274,0.164495996246413,0.455273575672205,0.211063492193127
"TCGA-G4-6304-01",-1.63560438114414,-0.989917613424416,-2.56648500046699,-0.725023860964444
"TCGA-G4-6306-01",-1.84243565927172,-2.14482032983505,-2.09321659868214,-0.480168733919864
"TCGA-G4-6307-01",-0.824915982442005,-1.20741402538776,-1.13129137700123,-0.698160460780702
"TCGA-G4-6309-01",-0.494992881770161,-0.581526243540706,-0.744373845537281,0.0251657564104617
"TCGA-G4-6310-01",0.181306728583204,-0.248068509674595,0.0689817318166582,-0.496898523583437
"TCGA-G4-6311-01",0.794179228788463,1.19550086843205,0.599686776547797,0.193066062613481
"TCGA-G4-6314-01",1.14063968846526,1.28034439148503,1.08385572150912,0.216095700097873
"TCGA-G4-6315-01",-1.41762492746073,-0.974764607752737,-1.34117944651651,-0.594751443707415
"TCGA-G4-6317-01",-1.4897415391238,-1.30386267916636,-1.51091374538931,-0.963565813285919
"TCGA-G4-6320-01",-0.775160076413456,-1.16550146101019,-1.05977792292058,-0.37522000559783
"TCGA-G4-6321-01",-1.7457546338293,-1.90511268083049,-0.964752446325609,-0.13127225639898
"TCGA-G4-6322-01",-0.0231882536384998,-0.570907645069044,-0.229974169035795,0.297877185624315
"TCGA-G4-6323-01",-1.30536877083094,-1.85742804024699,-0.953710075758104,-0.369313811918017
"TCGA-G4-6586-01",-1.36966450856572,-1.24839138844259,-2.20905257448904,-0.345357009539041
