class,cell_type,cell_subtype,gene,n_cells,mean_log_normalized,median_log_normalized,positive_cells,positive_percent
Tumor,Stromal cells,Stalk-like ECs,EPCAM,342,0.2078454424248167,0.0,70,20.46783625730994
Tumor,Stromal cells,Stalk-like ECs,VIM,342,3.4583382480196216,3.5592739135660354,336,98.24561403508771
Tumor,Stromal cells,Stalk-like ECs,ZEB1,342,0.42914978722623387,0.0,139,40.643274853801174
Tumor,Stromal cells,Stalk-like ECs,SNAI1,342,0.2763620753514906,0.0,93,27.192982456140353
Tumor,Stromal cells,Stalk-like ECs,SNAI2,342,0.028623343349243498,0.0,11,3.216374269005848
Tumor,Stromal cells,Stalk-like ECs,TWIST1,342,0.0,0.0,0,0.0
Tumor,Stromal cells,Stromal 1,FAP,73,0.3820655508902039,0.0,30,41.0958904109589
Tumor,Stromal cells,Stromal 1,COL1A1,73,3.372982862753815,3.8472614558033675,69,94.52054794520548
Tumor,Stromal cells,Stromal 1,COL1A2,73,3.4970057772900227,3.5701198647336048,72,98.63013698630137
Tumor,Stromal cells,Stromal 1,COL3A1,73,3.2667838702427168,3.3311942210934458,71,97.26027397260275
Tumor,Stromal cells,Stromal 1,FN1,73,1.323103519246108,1.3423566580884705,54,73.97260273972603
Tumor,Stromal cells,Stromal 1,POSTN,73,1.3862799126449485,1.4447910281658545,55,75.34246575342466
Tumor,Stromal cells,Stromal 1,ACTA2,73,1.1086162168583296,0.9742110951692482,42,57.534246575342465
Tumor,Stromal cells,Stromal 1,TAGLN,73,1.6960767650932975,1.8659635303096247,54,73.97260273972603
Tumor,Stromal cells,Stromal 1,CXCL12,73,0.38839566464272957,0.0,23,31.506849315068493
Tumor,Stromal cells,Stromal 1,CCL2,73,1.6036642242885497,1.2899536386420454,46,63.013698630136986
Tumor,Stromal cells,Stromal 1,CD74,73,1.3617007371247056,1.3220309053120691,60,82.1917808219178
Tumor,Stromal cells,Stromal 1,HLA-DRA,73,0.6833274890178849,0.6329502470121944,43,58.9041095890411
Tumor,Stromal cells,Stromal 1,CLDN1,73,0.020474064922450557,0.0,3,4.10958904109589
Tumor,Stromal cells,Stromal 1,CLDN2,73,0.0040481669083502585,0.0,1,1.36986301369863
Tumor,Stromal cells,Stromal 1,CLDN3,73,0.1636413682123552,0.0,17,23.28767123287671
Tumor,Stromal cells,Stromal 1,CLDN4,73,0.4400215649125488,0.0,29,39.726027397260275
Tumor,Stromal cells,Stromal 1,CLDN7,73,0.04540816193277582,0.0,5,6.8493150684931505
Tumor,Stromal cells,Stromal 1,CLDN18,73,0.0,0.0,0,0.0
Tumor,Stromal cells,Stromal 1,OCLN,73,0.05562845065415091,0.0,4,5.47945205479452
Tumor,Stromal cells,Stromal 1,TJP1,73,0.19169312065432323,0.0,18,24.65753424657534
Tumor,Stromal cells,Stromal 1,CDH1,73,0.04739220046145939,0.0,4,5.47945205479452
Tumor,Stromal cells,Stromal 1,EPCAM,73,0.21571021103177876,0.0,19,26.027397260273972
Tumor,Stromal cells,Stromal 1,VIM,73,3.1847405961838096,3.318142306485801,73,100.0
Tumor,Stromal cells,Stromal 1,ZEB1,73,0.2632530281166275,0.0,26,35.61643835616438
Tumor,Stromal cells,Stromal 1,SNAI1,73,0.12777373002456208,0.0,11,15.068493150684931
Tumor,Stromal cells,Stromal 1,SNAI2,73,0.2645181693488668,0.0,24,32.87671232876712
Tumor,Stromal cells,Stromal 1,TWIST1,73,0.18609913611522377,0.0,16,21.91780821917808
Tumor,Stromal cells,Stromal 2,FAP,158,0.16302441677792917,0.0,31,19.62025316455696
Tumor,Stromal cells,Stromal 2,COL1A1,158,3.1303220967902847,3.3998025000812797,147,93.0379746835443
Tumor,Stromal cells,Stromal 2,COL1A2,158,3.307660752578179,3.5625036312620892,155,98.10126582278481
Tumor,Stromal cells,Stromal 2,COL3A1,158,3.2136804221239545,3.6328499524383364,150,94.9367088607595
Tumor,Stromal cells,Stromal 2,FN1,158,0.6426110196866074,0.44600347596592677,81,51.26582278481012
Tumor,Stromal cells,Stromal 2,POSTN,158,1.2826989625935628,1.2419557846693727,106,67.08860759493672
Tumor,Stromal cells,Stromal 2,ACTA2,158,1.0009983618554188,0.565455000780188,90,56.9620253164557
Tumor,Stromal cells,Stromal 2,TAGLN,158,1.5306072349855666,1.2878763935852946,103,65.18987341772153
Tumor,Stromal cells,Stromal 2,CXCL12,158,0.24639853171747336,0.0,36,22.78481012658228
Tumor,Stromal cells,Stromal 2,CCL2,158,1.4057937600111639,1.2259684383837586,100,63.29113924050633
Tumor,Stromal cells,Stromal 2,CD74,158,0.637564802442301,0.5713374493945604,90,56.9620253164557
Tumor,Stromal cells,Stromal 2,HLA-DRA,158,0.26105499630721074,0.0,55,34.810126582278485
Tumor,Stromal cells,Stromal 2,CLDN1,158,0.004336356781393732,0.0,1,0.6329113924050633
Tumor,Stromal cells,Stromal 2,CLDN2,158,0.0064827559134696495,0.0,1,0.6329113924050633
Tumor,Stromal cells,Stromal 2,CLDN3,158,0.26061554188560987,0.0,47,29.746835443037973
Tumor,Stromal cells,Stromal 2,CLDN4,158,0.437876742979589,0.0,74,46.835443037974684
Tumor,Stromal cells,Stromal 2,CLDN7,158,0.0739046963215786,0.0,16,10.126582278481013
Tumor,Stromal cells,Stromal 2,CLDN18,158,0.0,0.0,0,0.0
Tumor,Stromal cells,Stromal 2,OCLN,158,0.0196736271316375,0.0,5,3.1645569620253164
Tumor,Stromal cells,Stromal 2,TJP1,158,0.27516190918118044,0.0,55,34.810126582278485
Tumor,Stromal cells,Stromal 2,CDH1,158,0.023200384225849396,0.0,6,3.79746835443038
Tumor,Stromal cells,Stromal 2,EPCAM,158,0.27672057472747985,0.0,52,32.91139240506329
Tumor,Stromal cells,Stromal 2,VIM,158,3.091154402161961,3.126557751798608,157,99.36708860759494
Tumor,Stromal cells,Stromal 2,ZEB1,158,0.5656403147079349,0.5665466960854362,90,56.9620253164557
Tumor,Stromal cells,Stromal 2,SNAI1,158,0.17478293070323278,0.0,35,22.151898734177212
Tumor,Stromal cells,Stromal 2,SNAI2,158,0.5716322797633635,0.414821022773166,83,52.53164556962025
Tumor,Stromal cells,Stromal 2,TWIST1,158,0.16141160384156844,0.0,31,19.62025316455696
Tumor,Stromal cells,Stromal 3,FAP,124,0.4373813178816095,0.34774655488457185,71,57.25806451612904
Tumor,Stromal cells,Stromal 3,COL1A1,124,4.298785647433183,4.463120842283253,123,99.19354838709677
Tumor,Stromal cells,Stromal 3,COL1A2,124,3.87295638797944,4.055702580302171,124,100.0
Tumor,Stromal cells,Stromal 3,COL3A1,124,4.007122435063592,4.347308006916199,122,98.38709677419355
Tumor,Stromal cells,Stromal 3,FN1,124,1.3318183760725468,1.2570253332962462,105,84.67741935483872
Tumor,Stromal cells,Stromal 3,POSTN,124,0.2723927815370268,0.0,35,28.225806451612907
Tumor,Stromal cells,Stromal 3,ACTA2,124,1.2743998551719344,0.753495070115997,84,67.74193548387096
Tumor,Stromal cells,Stromal 3,TAGLN,124,1.9399921002652192,2.003761087818231,102,82.25806451612904
Tumor,Stromal cells,Stromal 3,CXCL12,124,1.0613766939379747,1.1177044548680035,106,85.48387096774194
Tumor,Stromal cells,Stromal 3,CCL2,124,1.876197037094473,1.7406018567454042,104,83.87096774193549
Tumor,Stromal cells,Stromal 3,CD74,124,0.7965370212553128,0.643166314534099,93,75.0
Tumor,Stromal cells,Stromal 3,HLA-DRA,124,0.34838826816977275,0.0,54,43.54838709677419
Tumor,Stromal cells,Stromal 3,CLDN1,124,0.388200141284859,0.0,53,42.74193548387097
Tumor,Stromal cells,Stromal 3,CLDN2,124,0.011052688881028496,0.0,4,3.225806451612903
Tumor,Stromal cells,Stromal 3,CLDN3,124,0.05734725362617449,0.0,15,12.096774193548388
Tumor,Stromal cells,Stromal 3,CLDN4,124,0.24014563622473808,0.0,51,41.12903225806452
Tumor,Stromal cells,Stromal 3,CLDN7,124,0.08702330555347942,0.0,24,19.35483870967742
Tumor,Stromal cells,Stromal 3,CLDN18,124,0.0,0.0,0,0.0
Tumor,Stromal cells,Stromal 3,OCLN,124,0.019901084710031953,0.0,4,3.225806451612903
Tumor,Stromal cells,Stromal 3,TJP1,124,0.29742408402105724,0.24374375978612156,64,51.61290322580645
Tumor,Stromal cells,Stromal 3,CDH1,124,0.02609236642595803,0.0,5,4.032258064516129
Tumor,Stromal cells,Stromal 3,EPCAM,124,0.2752256601025356,0.0,58,46.774193548387096
Tumor,Stromal cells,Stromal 3,VIM,124,3.9173337364047827,4.009155915286751,124,100.0
Tumor,Stromal cells,Stromal 3,ZEB1,124,0.1984157552680647,0.0,37,29.838709677419356
Tumor,Stromal cells,Stromal 3,SNAI1,124,0.14998617005702788,0.0,32,25.806451612903224
Tumor,Stromal cells,Stromal 3,SNAI2,124,0.2316159977765124,0.0,39,31.451612903225808
Tumor,Stromal cells,Stromal 3,TWIST1,124,0.28104622191612544,0.0,40,32.25806451612903
Tumor,Stromal cells,Tip-like ECs,FAP,354,0.19327341723987426,0.0,92,25.98870056497175
Tumor,Stromal cells,Tip-like ECs,COL1A1,354,0.2627884244293778,0.0,85,24.01129943502825
Tumor,Stromal cells,Tip-like ECs,COL1A2,354,0.2962518531194921,0.0,92,25.98870056497175
Tumor,Stromal cells,Tip-like ECs,COL3A1,354,0.30575416252860205,0.0,102,28.8135593220339
Tumor,Stromal cells,Tip-like ECs,FN1,354,0.7300824677008183,0.5139899892199118,193,54.51977401129944
Tumor,Stromal cells,Tip-like ECs,POSTN,354,0.06237429431274183,0.0,25,7.062146892655368
Tumor,Stromal cells,Tip-like ECs,ACTA2,354,0.11496507792885119,0.0,42,11.864406779661017
Tumor,Stromal cells,Tip-like ECs,TAGLN,354,0.495933953314941,0.0,124,35.02824858757062
Tumor,Stromal cells,Tip-like ECs,CXCL12,354,0.7865976526515079,0.45474186739787525,187,52.824858757062145
Tumor,Stromal cells,Tip-like ECs,CCL2,354,1.0893584917384869,0.5098255575546202,187,52.824858757062145
Tumor,Stromal cells,Tip-like ECs,CD74,354,1.5502750117205133,1.4945808763223063,271,76.55367231638418
Tumor,Stromal cells,Tip-like ECs,HLA-DRA,354,0.8547208856334034,0.6776360176867349,215,60.73446327683616
Tumor,Stromal cells,Tip-like ECs,CLDN1,354,0.014603877944242753,0.0,7,1.977401129943503
Tumor,Stromal cells,Tip-like ECs,CLDN2,354,0.0,0.0,0,0.0
Tumor,Stromal cells,Tip-like ECs,CLDN3,354,0.23288816295135148,0.0,98,27.683615819209038
Tumor,Stromal cells,Tip-like ECs,CLDN4,354,0.4154813389475384,0.0,174,49.152542372881356
Tumor,Stromal cells,Tip-like ECs,CLDN7,354,0.08706900214951908,0.0,43,12.146892655367232
Tumor,Stromal cells,Tip-like ECs,CLDN18,354,0.0019513643475397233,0.0,2,0.5649717514124294
Tumor,Stromal cells,Tip-like ECs,OCLN,354,0.025149691162465064,0.0,17,4.80225988700565
Tumor,Stromal cells,Tip-like ECs,TJP1,354,0.577605129344953,0.6016159814033731,211,59.6045197740113
Tumor,Stromal cells,Tip-like ECs,CDH1,354,0.02169683518750488,0.0,14,3.954802259887006
Tumor,Stromal cells,Tip-like ECs,EPCAM,354,0.253001658176436,0.0,115,32.48587570621469
Tumor,Stromal cells,Tip-like ECs,VIM,354,3.56683861791547,3.673181873524383,352,99.43502824858757
Tumor,Stromal cells,Tip-like ECs,ZEB1,354,0.5901166742332915,0.6313703545989249,216,61.016949152542374
Tumor,Stromal cells,Tip-like ECs,SNAI1,354,0.4145810838645017,0.0,167,47.175141242937855
Tumor,Stromal cells,Tip-like ECs,SNAI2,354,0.08099347492798381,0.0,49,13.841807909604519
Tumor,Stromal cells,Tip-like ECs,TWIST1,354,0.005900586059898327,0.0,4,1.1299435028248588
Tumor,T cells,CD4+ T cells,FAP,3980,0.001880116538251064,0.0,5,0.12562814070351758
Tumor,T cells,CD4+ T cells,COL1A1,3980,0.060399824039374654,0.0,164,4.1206030150753765
Tumor,T cells,CD4+ T cells,COL1A2,3980,0.04849751576232368,0.0,128,3.2160804020100504
Tumor,T cells,CD4+ T cells,COL3A1,3980,0.05162633514681701,0.0,133,3.341708542713568
Tumor,T cells,CD4+ T cells,FN1,3980,0.023661532508601722,0.0,64,1.6080402010050252
Tumor,T cells,CD4+ T cells,POSTN,3980,0.004379922037074844,0.0,12,0.3015075376884422
Tumor,T cells,CD4+ T cells,ACTA2,3980,0.03535323091097962,0.0,94,2.3618090452261304
Tumor,T cells,CD4+ T cells,TAGLN,3980,0.02510247416186457,0.0,64,1.6080402010050252
Tumor,T cells,CD4+ T cells,CXCL12,3980,0.0007307155618878272,0.0,2,0.05025125628140704
Tumor,T cells,CD4+ T cells,CCL2,3980,0.022227182152859373,0.0,63,1.5829145728643215
Tumor,T cells,CD4+ T cells,CD74,3980,1.144637491503927,1.3661261692320723,2238,56.23115577889447
Tumor,T cells,CD4+ T cells,HLA-DRA,3980,0.34072347507212186,0.0,778,19.547738693467338
Tumor,T cells,CD4+ T cells,CLDN1,3980,0.006555139829854584,0.0,18,0.4522613065326633
Tumor,T cells,CD4+ T cells,CLDN2,3980,0.00108260999979682,0.0,3,0.07537688442211055
Tumor,T cells,CD4+ T cells,CLDN3,3980,0.19295680813008975,0.0,484,12.160804020100501
Tumor,T cells,CD4+ T cells,CLDN4,3980,0.32235216019488644,0.0,787,19.77386934673367
Tumor,T cells,CD4+ T cells,CLDN7,3980,0.04377343657287289,0.0,113,2.8391959798994977
Tumor,T cells,CD4+ T cells,CLDN18,3980,0.0,0.0,0,0.0
Tumor,T cells,CD4+ T cells,OCLN,3980,0.013428939755511354,0.0,34,0.8542713567839196
Tumor,T cells,CD4+ T cells,TJP1,3980,0.005978865945829936,0.0,15,0.37688442211055273
Tumor,T cells,CD4+ T cells,CDH1,3980,0.011502021647573165,0.0,30,0.7537688442211055
Tumor,T cells,CD4+ T cells,EPCAM,3980,0.14135160567481697,0.0,352,8.84422110552764
Tumor,T cells,CD4+ T cells,VIM,3980,1.997730639955025,2.2258174260379597,3110,78.14070351758794
Tumor,T cells,CD4+ T cells,ZEB1,3980,0.0985250572613513,0.0,258,6.482412060301508
Tumor,T cells,CD4+ T cells,SNAI1,3980,0.00955123172901204,0.0,26,0.6532663316582915
Tumor,T cells,CD4+ T cells,SNAI2,3980,0.00027939423589595796,0.0,1,0.02512562814070352
Tumor,T cells,CD4+ T cells,TWIST1,3980,0.0,0.0,0,0.0
Tumor,T cells,CD8+ T cells,FAP,4647,0.0018269923124994588,0.0,6,0.12911555842479017
Tumor,T cells,CD8+ T cells,COL1A1,4647,0.05255031753918345,0.0,147,3.1633311814073597
Tumor,T cells,CD8+ T cells,COL1A2,4647,0.045654789308154684,0.0,130,2.797503765870454
Tumor,T cells,CD8+ T cells,COL3A1,4647,0.05211845052620989,0.0,149,3.2063697008822896
Tumor,T cells,CD8+ T cells,FN1,4647,0.01702692517801969,0.0,51,1.0974822466107166
Tumor,T cells,CD8+ T cells,POSTN,4647,0.009958931104110027,0.0,30,0.6455777921239509
Tumor,T cells,CD8+ T cells,ACTA2,4647,0.059422604530452394,0.0,167,3.59371637615666
Tumor,T cells,CD8+ T cells,TAGLN,4647,0.026551875924122642,0.0,77,1.6569829997848073
Tumor,T cells,CD8+ T cells,CXCL12,4647,0.0020103099120585403,0.0,5,0.10759629868732515
Tumor,T cells,CD8+ T cells,CCL2,4647,0.028363700059727524,0.0,83,1.7860985582095974
Tumor,T cells,CD8+ T cells,CD74,4647,2.2735698480101356,2.5492178053237784,3814,82.07445663869163
Tumor,T cells,CD8+ T cells,HLA-DRA,4647,1.4177979618641947,1.6960484967395113,2747,59.113406498816445
Tumor,T cells,CD8+ T cells,CLDN1,4647,0.005181535366910444,0.0,15,0.32278889606197547
Tumor,T cells,CD8+ T cells,CLDN2,4647,0.0020160881002295157,0.0,5,0.10759629868732515
Tumor,T cells,CD8+ T cells,CLDN3,4647,0.1627070872544485,0.0,432,9.296320206584893
Tumor,T cells,CD8+ T cells,CLDN4,4647,0.30027806290435594,0.0,779,16.763503335485257
Tumor,T cells,CD8+ T cells,CLDN7,4647,0.04987833640644718,0.0,134,2.883580804820314
Tumor,T cells,CD8+ T cells,CLDN18,4647,0.0,0.0,0,0.0
Tumor,T cells,CD8+ T cells,OCLN,4647,0.01585644536445023,0.0,42,0.9038089089735314
Tumor,T cells,CD8+ T cells,TJP1,4647,0.003456623939168142,0.0,9,0.19367333763718528
Tumor,T cells,CD8+ T cells,CDH1,4647,0.018805929051700098,0.0,50,1.0759629868732516
Tumor,T cells,CD8+ T cells,EPCAM,4647,0.16361363957326427,0.0,433,9.317839466322358
Tumor,T cells,CD8+ T cells,VIM,4647,1.7472864212678239,2.0700485347172295,3207,69.01226597805035
Tumor,T cells,CD8+ T cells,ZEB1,4647,0.09279093208023396,0.0,260,5.595007531740908
Tumor,T cells,CD8+ T cells,SNAI1,4647,0.008923681199516193,0.0,26,0.5595007531740909
Tumor,T cells,CD8+ T cells,SNAI2,4647,0.000799824437135011,0.0,3,0.06455777921239508
Tumor,T cells,CD8+ T cells,TWIST1,4647,0.00044887962759460547,0.0,1,0.021519259737465032
Tumor,T cells,NK cells,FAP,948,0.003970963760636201,0.0,2,0.21097046413502107
Tumor,T cells,NK cells,COL1A1,948,0.07442341755228973,0.0,42,4.430379746835443
Tumor,T cells,NK cells,COL1A2,948,0.06051688322852371,0.0,35,3.691983122362869
Tumor,T cells,NK cells,COL3A1,948,0.06186402068038665,0.0,35,3.691983122362869
Tumor,T cells,NK cells,FN1,948,0.021895872596414814,0.0,14,1.4767932489451476
Tumor,T cells,NK cells,POSTN,948,0.011226211332366834,0.0,7,0.7383966244725738
Tumor,T cells,NK cells,ACTA2,948,0.058742546371157826,0.0,35,3.691983122362869
Tumor,T cells,NK cells,TAGLN,948,0.02848967393096681,0.0,16,1.6877637130801686
Tumor,T cells,NK cells,CXCL12,948,0.0,0.0,0,0.0
Tumor,T cells,NK cells,CCL2,948,0.02022739857884971,0.0,12,1.2658227848101267
Tumor,T cells,NK cells,CD74,948,1.5845975421539595,1.822624437509798,657,69.30379746835443
Tumor,T cells,NK cells,HLA-DRA,948,0.5847078331637525,0.0,274,28.902953586497894
Tumor,T cells,NK cells,CLDN1,948,0.007619381436945982,0.0,4,0.42194092827004215
Tumor,T cells,NK cells,CLDN2,948,0.001554386140917256,0.0,1,0.10548523206751054
Tumor,T cells,NK cells,CLDN3,948,0.14885154527174532,0.0,84,8.860759493670885
Tumor,T cells,NK cells,CLDN4,948,0.29332687990543915,0.0,163,17.19409282700422
Tumor,T cells,NK cells,CLDN7,948,0.06184424809392721,0.0,36,3.79746835443038
Tumor,T cells,NK cells,CLDN18,948,0.0,0.0,0,0.0
Tumor,T cells,NK cells,OCLN,948,0.0068716230053287594,0.0,4,0.42194092827004215
Tumor,T cells,NK cells,TJP1,948,0.004767919109011468,0.0,3,0.31645569620253167
Tumor,T cells,NK cells,CDH1,948,0.017565247522012873,0.0,11,1.160337552742616
Tumor,T cells,NK cells,EPCAM,948,0.1395598899511029,0.0,79,8.333333333333332
Tumor,T cells,NK cells,VIM,948,1.7783762166889066,2.032422797991245,678,71.51898734177216
Tumor,T cells,NK cells,ZEB1,948,0.06374777324973478,0.0,37,3.9029535864978904
Tumor,T cells,NK cells,SNAI1,948,0.025296008028156222,0.0,16,1.6877637130801686
Tumor,T cells,NK cells,SNAI2,948,0.0,0.0,0,0.0
Tumor,T cells,NK cells,TWIST1,948,0.0,0.0,0,0.0
Tumor,T cells,Regulatory T cells,FAP,2943,0.0022331278045568024,0.0,4,0.13591573224600748
Tumor,T cells,Regulatory T cells,COL1A1,2943,0.08982304709662135,0.0,174,5.9123343527013255
Tumor,T cells,Regulatory T cells,COL1A2,2943,0.056085789716754667,0.0,110,3.737682636765206
Tumor,T cells,Regulatory T cells,COL3A1,2943,0.06528492171697445,0.0,126,4.281345565749235
Tumor,T cells,Regulatory T cells,FN1,2943,0.030709939496985052,0.0,65,2.2086306489976217
Tumor,T cells,Regulatory T cells,POSTN,2943,0.012627671152645008,0.0,27,0.9174311926605505
Tumor,T cells,Regulatory T cells,ACTA2,2943,0.13895727109059733,0.0,272,9.242269792728507
Tumor,T cells,Regulatory T cells,TAGLN,2943,0.03770088950909512,0.0,76,2.582398912674142
Tumor,T cells,Regulatory T cells,CXCL12,2943,0.0007233897483590105,0.0,2,0.06795786612300374
Tumor,T cells,Regulatory T cells,CCL2,2943,0.02799694570754267,0.0,56,1.9028202514441046
Tumor,T cells,Regulatory T cells,CD74,2943,2.046018838703187,2.260575495948261,2423,82.33095480801903
Tumor,T cells,Regulatory T cells,HLA-DRA,2943,0.6248767971560188,0.0,966,32.82364933741081
Tumor,T cells,Regulatory T cells,CLDN1,2943,0.005535804453768086,0.0,10,0.33978933061501865
Tumor,T cells,Regulatory T cells,CLDN2,2943,0.0020597570441344207,0.0,4,0.13591573224600748
Tumor,T cells,Regulatory T cells,CLDN3,2943,0.14373680334440336,0.0,259,8.800543662928984
Tumor,T cells,Regulatory T cells,CLDN4,2943,0.2558996621991902,0.0,453,15.392456676860347
Tumor,T cells,Regulatory T cells,CLDN7,2943,0.05646673042169018,0.0,103,3.4998301053346927
Tumor,T cells,Regulatory T cells,CLDN18,2943,0.0,0.0,0,0.0
Tumor,T cells,Regulatory T cells,OCLN,2943,0.015414955955197636,0.0,30,1.019367991845056
Tumor,T cells,Regulatory T cells,TJP1,2943,0.009158147907158718,0.0,17,0.5776418620455317
Tumor,T cells,Regulatory T cells,CDH1,2943,0.0185828076794044,0.0,37,1.257220523275569
Tumor,T cells,Regulatory T cells,EPCAM,2943,0.13766227348028914,0.0,251,8.528712198436969
Tumor,T cells,Regulatory T cells,VIM,2943,1.608626700608925,1.8728182650499772,2053,69.75874957526334
Tumor,T cells,Regulatory T cells,ZEB1,2943,0.16753749028099776,0.0,311,10.567448182127082
Tumor,T cells,Regulatory T cells,SNAI1,2943,0.016046067034562645,0.0,33,1.1213047910295617
Tumor,T cells,Regulatory T cells,SNAI2,2943,0.0,0.0,0,0.0
Tumor,T cells,Regulatory T cells,TWIST1,2943,0.005423221738391057,0.0,11,0.37376826367652055
Tumor,T cells,T follicular helper cells,FAP,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,COL1A1,548,0.062126328596675336,0.0,23,4.197080291970803
Tumor,T cells,T follicular helper cells,COL1A2,548,0.052780989408578276,0.0,20,3.64963503649635
Tumor,T cells,T follicular helper cells,COL3A1,548,0.03783241318314257,0.0,15,2.737226277372263
Tumor,T cells,T follicular helper cells,FN1,548,0.03524611703015164,0.0,14,2.5547445255474455
Tumor,T cells,T follicular helper cells,POSTN,548,0.010960090501412643,0.0,4,0.7299270072992701
Tumor,T cells,T follicular helper cells,ACTA2,548,0.10234678162049161,0.0,39,7.116788321167883
Tumor,T cells,T follicular helper cells,TAGLN,548,0.022156545570769823,0.0,9,1.6423357664233578
Tumor,T cells,T follicular helper cells,CXCL12,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,CCL2,548,0.02275906428092154,0.0,8,1.4598540145985401
Tumor,T cells,T follicular helper cells,CD74,548,1.5433803090937714,1.7987537441773962,372,67.88321167883211
Tumor,T cells,T follicular helper cells,HLA-DRA,548,0.5972916389382011,0.0,187,34.12408759124087
Tumor,T cells,T follicular helper cells,CLDN1,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,CLDN2,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,CLDN3,548,0.1743037059297521,0.0,61,11.13138686131387
Tumor,T cells,T follicular helper cells,CLDN4,548,0.25910693764128795,0.0,89,16.240875912408757
Tumor,T cells,T follicular helper cells,CLDN7,548,0.02576757966707548,0.0,10,1.824817518248175
Tumor,T cells,T follicular helper cells,CLDN18,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,OCLN,548,0.016988958662473703,0.0,6,1.094890510948905
Tumor,T cells,T follicular helper cells,TJP1,548,0.003757786487371738,0.0,2,0.36496350364963503
Tumor,T cells,T follicular helper cells,CDH1,548,0.01426038446462084,0.0,5,0.9124087591240875
Tumor,T cells,T follicular helper cells,EPCAM,548,0.18098664513512824,0.0,64,11.678832116788321
Tumor,T cells,T follicular helper cells,VIM,548,1.134179477456431,1.2554312786042872,290,52.919708029197075
Tumor,T cells,T follicular helper cells,ZEB1,548,0.165830401511374,0.0,58,10.583941605839415
Tumor,T cells,T follicular helper cells,SNAI1,548,0.016216074018122126,0.0,5,0.9124087591240875
Tumor,T cells,T follicular helper cells,SNAI2,548,0.0,0.0,0,0.0
Tumor,T cells,T follicular helper cells,TWIST1,548,0.03315824866902877,0.0,11,2.0072992700729926
Tumor,T cells,T helper 17 cells,FAP,1961,0.0013184277617850576,0.0,2,0.10198878123406425
Tumor,T cells,T helper 17 cells,COL1A1,1961,0.04566759858328079,0.0,59,3.0086690464048953
Tumor,T cells,T helper 17 cells,COL1A2,1961,0.03826386155128419,0.0,50,2.5497195308516063
Tumor,T cells,T helper 17 cells,COL3A1,1961,0.036121792694318276,0.0,48,2.4477307496175422
Tumor,T cells,T helper 17 cells,FN1,1961,0.017285960207512743,0.0,23,1.1728709841917389
Tumor,T cells,T helper 17 cells,POSTN,1961,0.003575974763117276,0.0,5,0.25497195308516063
Tumor,T cells,T helper 17 cells,ACTA2,1961,0.06484805461214833,0.0,89,4.5385007649158595
Tumor,T cells,T helper 17 cells,TAGLN,1961,0.014879812840683423,0.0,20,1.0198878123406425
Tumor,T cells,T helper 17 cells,CXCL12,1961,0.0,0.0,0,0.0
Tumor,T cells,T helper 17 cells,CCL2,1961,0.017511930006903723,0.0,24,1.2238653748087711
Tumor,T cells,T helper 17 cells,CD74,1961,1.6658194213295927,1.855319896221983,1447,73.7888832228455
Tumor,T cells,T helper 17 cells,HLA-DRA,1961,0.6098976465379959,0.0,641,32.687404385517596
Tumor,T cells,T helper 17 cells,CLDN1,1961,0.007031041256490461,0.0,10,0.5099439061703213
Tumor,T cells,T helper 17 cells,CLDN2,1961,0.0018878784491966696,0.0,2,0.10198878123406425
Tumor,T cells,T helper 17 cells,CLDN3,1961,0.1934614283009766,0.0,246,12.544620091789904
Tumor,T cells,T helper 17 cells,CLDN4,1961,0.3511719255313426,0.0,440,22.437531871494134
Tumor,T cells,T helper 17 cells,CLDN7,1961,0.04249452222472406,0.0,59,3.0086690464048953
Tumor,T cells,T helper 17 cells,CLDN18,1961,0.0,0.0,0,0.0
Tumor,T cells,T helper 17 cells,OCLN,1961,0.010139213119587662,0.0,14,0.7139214686384497
Tumor,T cells,T helper 17 cells,TJP1,1961,0.004814399337945131,0.0,6,0.3059663437021928
Tumor,T cells,T helper 17 cells,CDH1,1961,0.01948898545653641,0.0,26,1.3258541560428354
Tumor,T cells,T helper 17 cells,EPCAM,1961,0.20247970800671303,0.0,274,13.972463029066803
Tumor,T cells,T helper 17 cells,VIM,1961,2.0471131432196503,2.282669783293104,1569,80.0101988781234
Tumor,T cells,T helper 17 cells,ZEB1,1961,0.08117886742512594,0.0,109,5.558388577256502
Tumor,T cells,T helper 17 cells,SNAI1,1961,0.0019509824158448477,0.0,3,0.1529831718510964
Tumor,T cells,T helper 17 cells,SNAI2,1961,0.0008498292809710411,0.0,1,0.05099439061703213
Tumor,T cells,T helper 17 cells,TWIST1,1961,0.0,0.0,0,0.0
Tumor,T cells,Unknown,FAP,1493,0.008154254504878838,0.0,8,0.5358338914936369
Tumor,T cells,Unknown,COL1A1,1493,0.164644475824344,0.0,150,10.046885465505694
Tumor,T cells,Unknown,COL1A2,1493,0.1008570628705255,0.0,98,6.5639651707970526
Tumor,T cells,Unknown,COL3A1,1493,0.14157943612866236,0.0,128,8.57334226389819
