patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi,log_cpm,positive_fraction
p009,Normal,Other_stromal,CLDN7,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,COL1A1,22,5,6,11995.0,7.514852914739138,0.8333333333333334
p009,Normal,Other_stromal,COL1A2,17,6,6,11995.0,7.257184066171642,1.0
p009,Normal,Other_stromal,COL3A1,5,3,6,11995.0,6.035099422118058,0.5
p009,Normal,Other_stromal,CXCL12,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,EPCAM,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,FAP,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,FN1,2,2,6,11995.0,5.122392149835421,0.3333333333333333
p009,Normal,Other_stromal,INHBA,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,KRT19,4,2,6,11995.0,5.812554006528175,0.3333333333333333
p009,Normal,Other_stromal,MMP2,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,MMP9,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,PDPN,1,1,6,11995.0,4.435189012832085,0.16666666666666666
p009,Normal,Other_stromal,PECAM1,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,POSTN,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,PTPRC,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,TAGLN,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,TGFB1,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,THY1,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,VWF,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,WNT2,0,0,6,11995.0,0.0,0.0
p009,Normal,Other_stromal,WNT5A,0,0,6,11995.0,0.0,0.0
p009,Normal,Vascular,ACTA2,45,4,17,73840.0,6.414156722659473,0.23529411764705882
p009,Normal,Vascular,CLDN1,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,CLDN2,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,CLDN4,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,CLDN7,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,COL1A1,6,2,17,73840.0,4.40984571327949,0.11764705882352941
p009,Normal,Vascular,COL1A2,16,3,17,73840.0,5.383047794565605,0.17647058823529413
p009,Normal,Vascular,COL3A1,16,4,17,73840.0,5.383047794565605,0.23529411764705882
p009,Normal,Vascular,CXCL12,3,2,17,73840.0,3.7287822831023503,0.11764705882352941
p009,Normal,Vascular,EPCAM,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,FAP,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,FN1,54,8,17,73840.0,6.596205208709101,0.47058823529411764
p009,Normal,Vascular,INHBA,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,KRT19,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,MMP2,1,1,17,73840.0,2.6770956979847838,0.058823529411764705
p009,Normal,Vascular,MMP9,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,PDPN,3,1,17,73840.0,3.7287822831023503,0.058823529411764705
p009,Normal,Vascular,PECAM1,86,14,17,73840.0,7.06106022130209,0.8235294117647058
p009,Normal,Vascular,POSTN,58,6,17,73840.0,6.667569993073196,0.35294117647058826
p009,Normal,Vascular,PTPRC,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,TAGLN,33,3,17,73840.0,6.1045973263670295,0.17647058823529413
p009,Normal,Vascular,TGFB1,6,5,17,73840.0,4.40984571327949,0.29411764705882354
p009,Normal,Vascular,THY1,6,4,17,73840.0,4.40984571327949,0.23529411764705882
p009,Normal,Vascular,VWF,102,11,17,73840.0,7.231551161735611,0.6470588235294118
p009,Normal,Vascular,WNT2,0,0,17,73840.0,0.0,0.0
p009,Normal,Vascular,WNT5A,0,0,17,73840.0,0.0,0.0
p009,Tumor,CAF_like,ACTA2,517,21,27,177258.0,7.978534655143426,0.7777777777777778
p009,Tumor,CAF_like,CLDN1,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,CLDN2,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,CLDN4,4,3,27,177258.0,3.1598040310227082,0.1111111111111111
p009,Tumor,CAF_like,CLDN7,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,COL1A1,3371,25,27,177258.0,9.853166277658213,0.9259259259259259
p009,Tumor,CAF_like,COL1A2,2518,26,27,177258.0,9.561439589069764,0.9629629629629629
p009,Tumor,CAF_like,COL3A1,2394,27,27,177258.0,9.510943906580287,1.0
p009,Tumor,CAF_like,CXCL12,2,1,27,177258.0,2.50821526754069,0.037037037037037035
p009,Tumor,CAF_like,EPCAM,3,2,27,177258.0,2.886167541274444,0.07407407407407407
p009,Tumor,CAF_like,FAP,35,15,27,177258.0,5.2905487748561395,0.5555555555555556
p009,Tumor,CAF_like,FN1,833,26,27,177258.0,8.455395394844016,0.9629629629629629
p009,Tumor,CAF_like,INHBA,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,KRT19,21,6,27,177258.0,4.7830768506328605,0.2222222222222222
p009,Tumor,CAF_like,MMP2,154,19,27,177258.0,6.768251947062008,0.7037037037037037
p009,Tumor,CAF_like,MMP9,2,1,27,177258.0,2.50821526754069,0.037037037037037035
p009,Tumor,CAF_like,PDPN,42,12,27,177258.0,5.47203014642207,0.4444444444444444
p009,Tumor,CAF_like,PECAM1,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,POSTN,577,18,27,177258.0,8.088298406165963,0.6666666666666666
p009,Tumor,CAF_like,PTPRC,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,TAGLN,1103,20,27,177258.0,8.7360986922877,0.7407407407407407
p009,Tumor,CAF_like,TGFB1,19,10,27,177258.0,4.683874078414061,0.37037037037037035
p009,Tumor,CAF_like,THY1,175,17,27,177258.0,6.89594734473757,0.6296296296296297
p009,Tumor,CAF_like,VWF,0,0,27,177258.0,0.0,0.0
p009,Tumor,CAF_like,WNT2,6,3,27,177258.0,3.5510234642868506,0.1111111111111111
p009,Tumor,CAF_like,WNT5A,56,12,27,177258.0,5.758660993677078,0.4444444444444444
p009,Tumor,Epithelial,ACTA2,47,46,3986,25093987.0,1.0553423870695897,0.01154039136979428
p009,Tumor,Epithelial,CLDN1,739,474,3986,25093987.0,3.416062545548484,0.11891620672353237
p009,Tumor,Epithelial,CLDN2,388,159,3986,25093987.0,2.8010468828139046,0.039889613647767184
p009,Tumor,Epithelial,CLDN4,22623,3468,3986,25093987.0,6.805202721000736,0.8700451580531862
p009,Tumor,Epithelial,CLDN7,564,473,3986,25093987.0,3.1559574856947297,0.11866532865027597
p009,Tumor,Epithelial,COL1A1,289,262,3986,25093987.0,2.5270640070912647,0.06573005519317611
p009,Tumor,Epithelial,COL1A2,29,29,3986,25093987.0,0.7680947779641308,0.007275464124435524
p009,Tumor,Epithelial,COL3A1,28,28,3986,25093987.0,0.7494354269792297,0.007024586051179127
p009,Tumor,Epithelial,CXCL12,19,12,3986,25093987.0,0.5636951682648031,0.0030105368790767687
p009,Tumor,Epithelial,EPCAM,33970,3556,3986,25093987.0,7.211343243001596,0.8921224284997491
p009,Tumor,Epithelial,FAP,3,3,3986,25093987.0,0.11292731199110526,0.0007526342197691922
p009,Tumor,Epithelial,FN1,10228,668,3986,25093987.0,6.012706535723281,0.16758655293527347
p009,Tumor,Epithelial,INHBA,0,0,3986,25093987.0,0.0,0.0
p009,Tumor,Epithelial,KRT19,70235,3696,3986,25093987.0,7.937331007836492,0.9272453587556447
p009,Tumor,Epithelial,MMP2,13,12,3986,25093987.0,0.41742819246996893,0.0030105368790767687
p009,Tumor,Epithelial,MMP9,19,14,3986,25093987.0,0.5636951682648031,0.0035122930255895636
p009,Tumor,Epithelial,PDPN,3,3,3986,25093987.0,0.11292731199110526,0.0007526342197691922
p009,Tumor,Epithelial,PECAM1,36,30,3986,25093987.0,0.8897851932108528,0.007526342197691922
p009,Tumor,Epithelial,POSTN,2,2,3986,25093987.0,0.07668356566215148,0.0005017561465127947
p009,Tumor,Epithelial,PTPRC,352,165,3986,25093987.0,2.7098662030793528,0.041394882087305566
p009,Tumor,Epithelial,TAGLN,466,334,3986,25093987.0,2.9740072733428207,0.08379327646763673
p009,Tumor,Epithelial,TGFB1,49,43,3986,25093987.0,1.0827061262256719,0.010787757150025088
p009,Tumor,Epithelial,THY1,9,9,3986,25093987.0,0.3064927787446484,0.0022579026593075764
p009,Tumor,Epithelial,VWF,31,27,3986,25093987.0,0.8044003674981153,0.006773707977922729
p009,Tumor,Epithelial,WNT2,0,0,3986,25093987.0,0.0,0.0
p009,Tumor,Epithelial,WNT5A,14,12,3986,25093987.0,0.4433404143136788,0.0030105368790767687
p009,Tumor,Immune,ACTA2,67,62,2874,17576932.0,1.5710741975045375,0.021572720946416143
p009,Tumor,Immune,CLDN1,57,31,2874,17576932.0,1.4452438763392295,0.010786360473208072
p009,Tumor,Immune,CLDN2,2,2,2874,17576932.0,0.1077645737933775,0.0006958942240779402
p009,Tumor,Immune,CLDN4,326,199,2874,17576932.0,2.972823691120238,0.06924147529575504
p009,Tumor,Immune,CLDN7,4,4,2874,17576932.0,0.20503742051712873,0.0013917884481558804
p009,Tumor,Immune,COL1A1,28,23,2874,17576932.0,0.952814350797084,0.008002783576896311
p009,Tumor,Immune,COL1A2,35,25,2874,17576932.0,1.0956901078859198,0.008698677800974252
p009,Tumor,Immune,COL3A1,27,21,2874,17576932.0,0.930629144959575,0.007306889352818371
p009,Tumor,Immune,CXCL12,11,8,2874,17576932.0,0.4860124584126359,0.0027835768963117608
